comparison_place,size_class,municipality_key,population,start,end,duration_days,max_temp,avg_temp,year
San Giorgio Ionico,small,073024,14231,1987-09-14,1987-09-20,7,32.6,32.0,1987
San Giorgio Ionico,small,073024,14231,1988-07-04,1988-07-07,4,37.9,36.2,1988
San Giorgio Ionico,small,073024,14231,1993-08-25,1993-08-27,3,35.1,34.6,1993
San Giorgio Ionico,small,073024,14231,1998-06-28,1998-07-02,5,36.4,34.7,1998
San Giorgio Ionico,small,073024,14231,2000-07-02,2000-07-04,3,37.3,35.8,2000
San Giorgio Ionico,small,073024,14231,2000-08-20,2000-08-23,4,37.1,36.0,2000
San Giorgio Ionico,small,073024,14231,2002-06-22,2002-06-24,3,35.0,34.1,2002
San Giorgio Ionico,small,073024,14231,2003-06-10,2003-06-14,5,33.4,32.7,2003
San Giorgio Ionico,small,073024,14231,2003-06-23,2003-06-25,3,34.1,33.8,2003
San Giorgio Ionico,small,073024,14231,2003-08-16,2003-08-18,3,36.8,35.9,2003
San Giorgio Ionico,small,073024,14231,2006-06-26,2006-06-29,4,35.8,34.7,2006
San Giorgio Ionico,small,073024,14231,2007-07-18,2007-07-23,6,38.3,36.4,2007
San Giorgio Ionico,small,073024,14231,2009-05-21,2009-05-26,6,30.8,29.6,2009
San Giorgio Ionico,small,073024,14231,2011-08-23,2011-08-25,3,34.9,34.7,2011
San Giorgio Ionico,small,073024,14231,2011-09-01,2011-09-03,3,32.9,32.7,2011
San Giorgio Ionico,small,073024,14231,2011-09-13,2011-09-17,5,32.1,31.7,2011
San Giorgio Ionico,small,073024,14231,2012-06-18,2012-06-20,3,34.2,33.6,2012
San Giorgio Ionico,small,073024,14231,2012-07-08,2012-07-11,4,36.7,36.0,2012
San Giorgio Ionico,small,073024,14231,2012-08-21,2012-08-25,5,35.5,35.1,2012
San Giorgio Ionico,small,073024,14231,2012-09-27,2012-09-29,3,31.6,31.2,2012
San Giorgio Ionico,small,073024,14231,2013-06-18,2013-06-21,4,35.4,34.4,2013
San Giorgio Ionico,small,073024,14231,2015-07-15,2015-07-21,7,36.6,35.8,2015
San Giorgio Ionico,small,073024,14231,2015-08-30,2015-09-04,6,33.6,33.4,2015
San Giorgio Ionico,small,073024,14231,2015-09-16,2015-09-18,3,34.6,33.9,2015
San Giorgio Ionico,small,073024,14231,2017-06-12,2017-06-14,3,34.0,33.0,2017
San Giorgio Ionico,small,073024,14231,2017-06-22,2017-06-25,4,34.3,33.8,2017
San Giorgio Ionico,small,073024,14231,2017-07-05,2017-07-13,9,37.8,36.6,2017
San Giorgio Ionico,small,073024,14231,2017-07-21,2017-07-23,3,37.3,36.2,2017
San Giorgio Ionico,small,073024,14231,2017-07-30,2017-08-10,12,40.9,38.6,2017
San Giorgio Ionico,small,073024,14231,2017-08-24,2017-08-27,4,36.2,35.4,2017
San Giorgio Ionico,small,073024,14231,2018-05-25,2018-05-28,4,30.4,29.8,2018
San Giorgio Ionico,small,073024,14231,2018-05-31,2018-06-02,3,30.4,30.2,2018
San Giorgio Ionico,small,073024,14231,2018-07-29,2018-07-31,3,35.8,35.7,2018
San Giorgio Ionico,small,073024,14231,2019-06-07,2019-06-10,4,35.0,34.1,2019
San Giorgio Ionico,small,073024,14231,2019-06-13,2019-06-15,3,36.4,35.3,2019
San Giorgio Ionico,small,073024,14231,2019-06-20,2019-06-22,3,34.9,34.0,2019
San Giorgio Ionico,small,073024,14231,2019-06-30,2019-07-08,9,38.1,36.3,2019
San Giorgio Ionico,small,073024,14231,2019-08-09,2019-08-13,5,39.5,37.7,2019
San Giorgio Ionico,small,073024,14231,2019-08-24,2019-08-29,6,34.8,34.3,2019
San Giorgio Ionico,small,073024,14231,2020-05-15,2020-05-17,3,31.4,30.4,2020
San Giorgio Ionico,small,073024,14231,2020-06-29,2020-07-03,5,35.5,35.0,2020
San Giorgio Ionico,small,073024,14231,2020-07-27,2020-08-01,6,37.1,36.8,2020
San Giorgio Ionico,small,073024,14231,2020-09-07,2020-09-17,11,34.2,32.8,2020
San Giorgio Ionico,small,073024,14231,2021-06-18,2021-06-30,13,41.0,37.2,2021
San Giorgio Ionico,small,073024,14231,2021-07-05,2021-07-10,6,39.2,36.8,2021
San Giorgio Ionico,small,073024,14231,2021-07-26,2021-08-05,11,40.6,38.0,2021
San Giorgio Ionico,small,073024,14231,2021-08-08,2021-08-16,9,40.8,37.7,2021
San Giorgio Ionico,small,073024,14231,2022-05-15,2022-05-17,3,29.2,28.9,2022
San Giorgio Ionico,small,073024,14231,2022-05-19,2022-05-23,5,30.6,29.9,2022
San Giorgio Ionico,small,073024,14231,2022-05-30,2022-06-07,9,38.0,34.3,2022
San Giorgio Ionico,small,073024,14231,2022-06-20,2022-06-28,9,39.0,36.2,2022
San Giorgio Ionico,small,073024,14231,2022-06-30,2022-07-06,7,38.6,36.6,2022
San Giorgio Ionico,small,073024,14231,2022-07-15,2022-07-17,3,38.0,36.7,2022
San Giorgio Ionico,small,073024,14231,2022-07-19,2022-07-29,11,39.0,37.0,2022
San Giorgio Ionico,small,073024,14231,2022-08-02,2022-08-06,5,38.0,36.9,2022
San Giorgio Ionico,small,073024,14231,2022-08-16,2022-08-18,3,35.6,34.9,2022
San Giorgio Ionico,small,073024,14231,2023-06-20,2023-06-23,4,36.4,34.4,2023
San Giorgio Ionico,small,073024,14231,2023-07-08,2023-07-24,17,42.1,38.7,2023
San Giorgio Ionico,small,073024,14231,2023-08-17,2023-08-27,11,38.2,36.0,2023
San Giorgio Ionico,small,073024,14231,2023-09-16,2023-09-21,6,33.0,32.7,2023
San Giorgio Ionico,small,073024,14231,2023-10-08,2023-10-12,5,31.8,30.1,2023
San Giorgio Ionico,small,073024,14231,2024-04-12,2024-04-14,3,30.0,29.0,2024
San Giorgio Ionico,small,073024,14231,2024-05-16,2024-05-18,3,29.0,28.5,2024
San Giorgio Ionico,small,073024,14231,2024-06-05,2024-06-12,8,35.8,33.5,2024
San Giorgio Ionico,small,073024,14231,2024-06-16,2024-06-23,8,40.2,37.3,2024
San Giorgio Ionico,small,073024,14231,2024-06-27,2024-06-30,4,36.8,35.5,2024
San Giorgio Ionico,small,073024,14231,2024-07-06,2024-07-20,15,40.8,38.6,2024
San Giorgio Ionico,small,073024,14231,2024-07-22,2024-07-24,3,36.6,36.0,2024
San Giorgio Ionico,small,073024,14231,2024-07-26,2024-07-29,4,37.4,36.3,2024
San Giorgio Ionico,small,073024,14231,2024-08-04,2024-08-16,13,39.8,37.4,2024
San Giorgio Ionico,small,073024,14231,2024-08-22,2024-08-26,5,35.8,35.2,2024
San Giorgio Ionico,small,073024,14231,2024-08-28,2024-09-02,6,34.7,33.7,2024
San Giorgio Ionico,small,073024,14231,2024-09-05,2024-09-07,3,32.8,32.7,2024
San Giorgio Ionico,small,073024,14231,2025-05-01,2025-05-03,3,29.5,29.2,2025
San Giorgio Ionico,small,073024,14231,2025-06-04,2025-06-16,13,37.2,34.8,2025
San Giorgio Ionico,small,073024,14231,2025-06-23,2025-07-06,14,39.6,37.2,2025
San Giorgio Ionico,small,073024,14231,2025-07-13,2025-07-16,4,37.0,36.0,2025
San Giorgio Ionico,small,073024,14231,2025-07-18,2025-07-25,8,42.4,38.7,2025
San Giorgio Ionico,small,073024,14231,2025-08-08,2025-08-13,6,39.0,38.2,2025
San Giorgio Ionico,small,073024,14231,2025-09-04,2025-09-06,3,34.0,33.8,2025
San Giorgio Ionico,small,073024,14231,2025-09-12,2025-09-16,5,32.4,31.8,2025
Fragagnano,rural,073006,4950,1982-06-23,1982-06-26,4,33.4,32.9,1982
Fragagnano,rural,073006,4950,1987-07-20,1987-07-25,6,36.3,34.5,1987
Fragagnano,rural,073006,4950,1987-09-13,1987-09-18,6,31.7,31.1,1987
Fragagnano,rural,073006,4950,1988-07-04,1988-07-07,4,35.6,34.6,1988
Fragagnano,rural,073006,4950,1998-06-29,1998-07-02,4,33.9,33.0,1998
Fragagnano,rural,073006,4950,1998-07-24,1998-07-26,3,34.7,34.0,1998
Fragagnano,rural,073006,4950,1999-08-08,1999-08-10,3,35.8,34.7,1999
Fragagnano,rural,073006,4950,1999-08-18,1999-08-20,3,34.0,33.7,1999
Fragagnano,rural,073006,4950,2000-07-02,2000-07-04,3,34.7,33.7,2000
Fragagnano,rural,073006,4950,2000-08-19,2000-08-24,6,35.4,34.3,2000
Fragagnano,rural,073006,4950,2002-06-22,2002-06-24,3,33.5,32.9,2002
Fragagnano,rural,073006,4950,2003-06-06,2003-06-16,11,32.4,30.9,2003
Fragagnano,rural,073006,4950,2003-06-24,2003-06-26,3,32.9,32.5,2003
Fragagnano,rural,073006,4950,2003-08-16,2003-08-19,4,35.8,34.4,2003
Fragagnano,rural,073006,4950,2006-06-26,2006-06-29,4,34.3,33.4,2006
Fragagnano,rural,073006,4950,2007-07-19,2007-07-23,5,36.2,35.1,2007
Fragagnano,rural,073006,4950,2008-06-23,2008-06-26,4,33.0,32.4,2008
Fragagnano,rural,073006,4950,2009-05-22,2009-05-25,4,29.5,28.8,2009
Fragagnano,rural,073006,4950,2011-08-19,2011-08-25,7,33.8,33.3,2011
Fragagnano,rural,073006,4950,2011-09-11,2011-09-17,7,31.1,30.7,2011
Fragagnano,rural,073006,4950,2012-06-17,2012-06-23,7,32.4,31.9,2012
Fragagnano,rural,073006,4950,2012-07-08,2012-07-11,4,34.7,34.4,2012
Fragagnano,rural,073006,4950,2012-08-21,2012-08-25,5,34.0,33.7,2012
Fragagnano,rural,073006,4950,2013-06-18,2013-06-21,4,34.0,33.2,2013
Fragagnano,rural,073006,4950,2013-08-04,2013-08-07,4,34.5,34.2,2013
Fragagnano,rural,073006,4950,2015-07-15,2015-07-21,7,36.0,34.8,2015
Fragagnano,rural,073006,4950,2015-08-30,2015-09-04,6,32.3,31.9,2015
Fragagnano,rural,073006,4950,2015-09-16,2015-09-18,3,32.7,31.6,2015
Fragagnano,rural,073006,4950,2017-06-12,2017-06-14,3,33.0,31.8,2017
Fragagnano,rural,073006,4950,2017-06-22,2017-06-25,4,33.8,33.3,2017
Fragagnano,rural,073006,4950,2017-06-27,2017-06-30,4,33.0,32.7,2017
Fragagnano,rural,073006,4950,2017-07-04,2017-07-13,10,36.4,35.0,2017
Fragagnano,rural,073006,4950,2017-07-30,2017-08-10,12,38.8,36.9,2017
Fragagnano,rural,073006,4950,2017-08-14,2017-08-17,4,34.4,33.9,2017
Fragagnano,rural,073006,4950,2017-08-24,2017-08-28,5,35.3,33.9,2017
Fragagnano,rural,073006,4950,2018-05-25,2018-05-28,4,29.4,29.1,2018
Fragagnano,rural,073006,4950,2018-05-31,2018-06-03,4,29.6,29.2,2018
Fragagnano,rural,073006,4950,2018-07-18,2018-07-21,4,34.8,34.4,2018
Fragagnano,rural,073006,4950,2018-07-29,2018-07-31,3,35.2,34.9,2018
Fragagnano,rural,073006,4950,2019-06-07,2019-06-10,4,34.9,33.5,2019
Fragagnano,rural,073006,4950,2019-06-13,2019-06-15,3,35.4,34.2,2019
Fragagnano,rural,073006,4950,2019-06-20,2019-06-22,3,33.6,32.8,2019
Fragagnano,rural,073006,4950,2019-06-25,2019-06-27,3,36.0,34.1,2019
Fragagnano,rural,073006,4950,2019-06-29,2019-07-08,10,36.4,34.5,2019
Fragagnano,rural,073006,4950,2019-08-08,2019-08-13,6,37.8,36.1,2019
Fragagnano,rural,073006,4950,2019-08-22,2019-08-29,8,34.3,33.5,2019
Fragagnano,rural,073006,4950,2020-06-27,2020-07-03,7,34.9,33.7,2020
Fragagnano,rural,073006,4950,2020-07-20,2020-07-22,3,35.6,34.9,2020
Fragagnano,rural,073006,4950,2020-07-26,2020-08-01,7,36.6,35.8,2020
Fragagnano,rural,073006,4950,2020-08-11,2020-08-14,4,34.0,33.7,2020
Fragagnano,rural,073006,4950,2020-08-25,2020-08-27,3,32.9,32.8,2020
Fragagnano,rural,073006,4950,2020-09-07,2020-09-19,13,33.6,32.2,2020
Fragagnano,rural,073006,4950,2021-06-18,2021-07-02,15,39.1,35.3,2021
Fragagnano,rural,073006,4950,2021-07-04,2021-07-14,11,37.4,34.7,2021
Fragagnano,rural,073006,4950,2021-07-26,2021-08-05,11,39.8,37.2,2021
Fragagnano,rural,073006,4950,2021-08-08,2021-08-16,9,39.5,36.8,2021
Fragagnano,rural,073006,4950,2021-08-21,2021-08-23,3,34.6,33.9,2021
Fragagnano,rural,073006,4950,2022-05-19,2022-05-22,4,29.5,29.1,2022
Fragagnano,rural,073006,4950,2022-05-30,2022-06-07,9,36.6,33.3,2022
Fragagnano,rural,073006,4950,2022-06-12,2022-06-16,5,32.2,31.4,2022
Fragagnano,rural,073006,4950,2022-06-20,2022-07-06,17,37.5,35.2,2022
Fragagnano,rural,073006,4950,2022-07-14,2022-07-30,17,37.6,35.6,2022
Fragagnano,rural,073006,4950,2022-08-01,2022-08-08,8,37.6,35.7,2022
Fragagnano,rural,073006,4950,2022-08-16,2022-08-18,3,35.0,34.5,2022
Fragagnano,rural,073006,4950,2022-09-08,2022-09-10,3,31.2,31.1,2022
Fragagnano,rural,073006,4950,2023-06-19,2023-06-23,5,35.0,33.0,2023
Fragagnano,rural,073006,4950,2023-07-03,2023-07-24,22,42.2,37.2,2023
Fragagnano,rural,073006,4950,2023-07-29,2023-07-31,3,34.8,34.6,2023
Fragagnano,rural,073006,4950,2023-08-14,2023-08-27,14,37.9,35.6,2023
Fragagnano,rural,073006,4950,2023-09-06,2023-09-21,16,33.0,31.9,2023
Fragagnano,rural,073006,4950,2023-10-08,2023-10-12,5,31.4,29.8,2023
Fragagnano,rural,073006,4950,2024-06-05,2024-06-12,8,35.0,32.6,2024
Fragagnano,rural,073006,4950,2024-06-16,2024-07-01,16,39.6,35.5,2024
Fragagnano,rural,073006,4950,2024-07-06,2024-08-17,43,41.0,37.3,2024
Fragagnano,rural,073006,4950,2024-08-21,2024-09-03,14,36.1,34.4,2024
Fragagnano,rural,073006,4950,2024-09-05,2024-09-07,3,33.2,32.8,2024
Fragagnano,rural,073006,4950,2025-05-01,2025-05-03,3,29.4,28.9,2025
Fragagnano,rural,073006,4950,2025-06-04,2025-07-07,34,39.1,35.4,2025
Fragagnano,rural,073006,4950,2025-07-13,2025-07-25,13,42.2,37.1,2025
Fragagnano,rural,073006,4950,2025-08-07,2025-08-14,8,38.7,36.9,2025
Fragagnano,rural,073006,4950,2025-09-04,2025-09-08,5,34.0,32.6,2025
Fragagnano,rural,073006,4950,2025-09-11,2025-09-16,6,31.8,31.4,2025
Fragagnano,rural,073006,4950,2025-09-18,2025-09-20,3,31.9,30.8,2025
Modena,large,036023,184153,1983-07-18,1983-07-20,3,37.1,36.0,1983
Modena,large,036023,184153,1983-07-25,1983-07-28,4,39.2,38.1,1983
Modena,large,036023,184153,1987-09-12,1987-09-14,3,31.4,31.4,1987
Modena,large,036023,184153,1987-09-16,1987-09-19,4,32.4,31.8,1987
Modena,large,036023,184153,1991-07-04,1991-07-06,3,34.0,33.9,1991
Modena,large,036023,184153,1992-08-06,1992-08-08,3,35.6,35.4,1992
Modena,large,036023,184153,1992-08-25,1992-08-28,4,34.2,33.9,1992
Modena,large,036023,184153,1996-06-06,1996-06-12,7,33.2,31.9,1996
Modena,large,036023,184153,1998-06-25,1998-06-27,3,33.5,33.1,1998
Modena,large,036023,184153,1998-08-09,1998-08-12,4,36.4,36.0,1998
Modena,large,036023,184153,1999-05-29,1999-06-02,5,33.0,31.3,1999
Modena,large,036023,184153,2000-06-02,2000-06-04,3,31.4,31.0,2000
Modena,large,036023,184153,2000-08-18,2000-08-22,5,35.4,34.9,2000
Modena,large,036023,184153,2001-05-27,2001-05-29,3,31.3,30.7,2001
Modena,large,036023,184153,2002-06-13,2002-06-23,11,36.2,34.1,2002
Modena,large,036023,184153,2003-05-05,2003-05-07,3,30.1,29.3,2003
Modena,large,036023,184153,2003-06-04,2003-06-14,11,34.9,32.8,2003
Modena,large,036023,184153,2003-06-22,2003-06-25,4,35.8,34.6,2003
Modena,large,036023,184153,2003-08-03,2003-08-06,4,37.1,36.0,2003
Modena,large,036023,184153,2003-08-08,2003-08-13,6,37.5,36.5,2003
Modena,large,036023,184153,2004-06-08,2004-06-10,3,33.6,32.5,2004
Modena,large,036023,184153,2005-05-27,2005-05-29,3,31.5,31.1,2005
Modena,large,036023,184153,2005-06-21,2005-06-28,8,35.2,33.9,2005
Modena,large,036023,184153,2006-06-16,2006-06-21,6,35.4,33.4,2006
Modena,large,036023,184153,2006-06-24,2006-06-27,4,36.1,35.0,2006
Modena,large,036023,184153,2007-05-20,2007-05-24,5,31.5,30.2,2007
Modena,large,036023,184153,2007-07-15,2007-07-20,6,37.0,36.3,2007
Modena,large,036023,184153,2009-05-20,2009-05-25,6,33.9,31.9,2009
Modena,large,036023,184153,2009-06-13,2009-06-15,3,32.9,32.6,2009
Modena,large,036023,184153,2009-08-17,2009-08-20,4,35.5,35.1,2009
Modena,large,036023,184153,2011-08-18,2011-08-25,8,36.6,35.9,2011
Modena,large,036023,184153,2012-06-16,2012-06-21,6,35.6,33.9,2012
Modena,large,036023,184153,2012-06-28,2012-07-01,4,36.5,35.4,2012
Modena,large,036023,184153,2012-08-18,2012-08-24,7,37.6,36.2,2012
Modena,large,036023,184153,2013-08-01,2013-08-06,6,37.9,37.3,2013
Modena,large,036023,184153,2014-06-07,2014-06-11,5,33.7,32.9,2014
Modena,large,036023,184153,2015-07-02,2015-07-07,6,35.3,34.3,2015
Modena,large,036023,184153,2015-07-15,2015-07-22,8,36.7,35.9,2015
Modena,large,036023,184153,2017-05-27,2017-06-02,7,32.9,31.8,2017
Modena,large,036023,184153,2017-06-09,2017-06-13,5,35.6,33.3,2017
Modena,large,036023,184153,2017-06-18,2017-06-23,6,36.9,35.5,2017
Modena,large,036023,184153,2017-07-04,2017-07-09,6,37.4,36.0,2017
Modena,large,036023,184153,2017-07-30,2017-08-05,7,41.4,39.0,2017
Modena,large,036023,184153,2017-08-23,2017-08-27,5,37.0,34.6,2017
Modena,large,036023,184153,2018-07-29,2018-07-31,3,36.8,36.1,2018
Modena,large,036023,184153,2018-08-19,2018-08-22,4,35.0,34.5,2018
Modena,large,036023,184153,2019-06-23,2019-07-01,9,38.9,35.9,2019
Modena,large,036023,184153,2019-07-04,2019-07-06,3,35.6,35.0,2019
Modena,large,036023,184153,2019-07-22,2019-07-25,4,36.5,36.1,2019
Modena,large,036023,184153,2019-08-09,2019-08-11,3,36.4,36.1,2019
Modena,large,036023,184153,2020-06-21,2020-06-23,3,34.2,33.5,2020
Modena,large,036023,184153,2020-06-26,2020-06-28,3,34.4,34.1,2020
Modena,large,036023,184153,2020-07-29,2020-07-31,3,37.4,36.3,2020
Modena,large,036023,184153,2021-06-17,2021-06-23,7,35.8,33.9,2021
Modena,large,036023,184153,2021-06-26,2021-06-28,3,35.4,35.1,2021
Modena,large,036023,184153,2021-07-05,2021-07-07,3,37.8,36.1,2021
Modena,large,036023,184153,2021-08-10,2021-08-15,6,37.7,36.6,2021
Modena,large,036023,184153,2021-09-12,2021-09-14,3,31.5,31.4,2021
Modena,large,036023,184153,2022-05-10,2022-05-16,7,30.2,28.9,2022
Modena,large,036023,184153,2022-05-19,2022-05-22,4,31.5,30.8,2022
Modena,large,036023,184153,2022-06-03,2022-06-05,3,32.6,31.4,2022
Modena,large,036023,184153,2022-06-14,2022-06-26,13,37.0,34.2,2022
Modena,large,036023,184153,2022-07-01,2022-07-04,4,36.7,35.3,2022
Modena,large,036023,184153,2022-07-13,2022-07-15,3,37.8,36.1,2022
Modena,large,036023,184153,2022-07-18,2022-07-25,8,38.8,37.2,2022
Modena,large,036023,184153,2022-08-03,2022-08-05,3,38.0,37.5,2022
Modena,large,036023,184153,2023-07-09,2023-07-11,3,36.4,35.6,2023
Modena,large,036023,184153,2023-07-15,2023-07-18,4,37.1,36.6,2023
Modena,large,036023,184153,2023-08-18,2023-08-25,8,38.0,36.1,2023
Modena,large,036023,184153,2023-10-07,2023-10-09,3,31.4,29.9,2023
Modena,large,036023,184153,2024-08-10,2024-08-12,3,35.2,35.1,2024
Modena,large,036023,184153,2024-08-28,2024-08-31,4,34.0,33.6,2024
Modena,large,036023,184153,2025-05-29,2025-06-03,6,32.6,31.2,2025
Modena,large,036023,184153,2025-06-05,2025-06-07,3,33.4,32.4,2025
Modena,large,036023,184153,2025-06-10,2025-06-14,5,36.2,34.6,2025
Modena,large,036023,184153,2025-06-22,2025-07-03,12,36.8,35.7,2025
Modena,large,036023,184153,2025-08-07,2025-08-16,10,38.5,36.6,2025
Formigine,medium,036015,34467,1983-07-18,1983-07-20,3,36.7,35.7,1983
Formigine,medium,036015,34467,1983-07-25,1983-07-28,4,39.0,37.8,1983
Formigine,medium,036015,34467,1987-09-12,1987-09-14,3,31.2,31.1,1987
Formigine,medium,036015,34467,1987-09-16,1987-09-18,3,32.1,31.9,1987
Formigine,medium,036015,34467,1991-07-04,1991-07-06,3,33.8,33.6,1991
Formigine,medium,036015,34467,1992-08-06,1992-08-08,3,35.1,35.0,1992
Formigine,medium,036015,34467,1992-08-25,1992-08-28,4,33.8,33.4,1992
Formigine,medium,036015,34467,1996-06-06,1996-06-12,7,32.9,31.6,1996
Formigine,medium,036015,34467,1998-06-25,1998-06-27,3,33.0,32.6,1998
Formigine,medium,036015,34467,1998-08-08,1998-08-12,5,36.0,35.5,1998
Formigine,medium,036015,34467,1999-05-29,1999-06-02,5,32.6,30.9,1999
Formigine,medium,036015,34467,2000-06-02,2000-06-04,3,30.9,30.5,2000
Formigine,medium,036015,34467,2000-08-18,2000-08-22,5,34.9,34.5,2000
Formigine,medium,036015,34467,2001-05-27,2001-05-29,3,31.1,30.4,2001
Formigine,medium,036015,34467,2002-06-13,2002-06-23,11,35.7,33.6,2002
Formigine,medium,036015,34467,2003-06-04,2003-06-14,11,34.6,32.5,2003
Formigine,medium,036015,34467,2003-06-22,2003-06-25,4,35.4,34.2,2003
Formigine,medium,036015,34467,2003-08-08,2003-08-13,6,37.2,36.2,2003
Formigine,medium,036015,34467,2004-06-08,2004-06-10,3,33.3,32.1,2004
Formigine,medium,036015,34467,2005-05-27,2005-05-29,3,31.1,30.6,2005
Formigine,medium,036015,34467,2005-06-21,2005-06-28,8,34.9,33.5,2005
Formigine,medium,036015,34467,2005-07-27,2005-07-29,3,37.0,35.7,2005
Formigine,medium,036015,34467,2006-06-16,2006-06-21,6,35.1,33.1,2006
Formigine,medium,036015,34467,2006-06-23,2006-06-27,5,35.7,34.0,2006
Formigine,medium,036015,34467,2007-05-20,2007-05-24,5,31.2,29.8,2007
Formigine,medium,036015,34467,2007-07-15,2007-07-20,6,36.6,35.9,2007
Formigine,medium,036015,34467,2009-05-20,2009-05-25,6,33.7,31.5,2009
Formigine,medium,036015,34467,2009-06-13,2009-06-15,3,32.5,32.2,2009
Formigine,medium,036015,34467,2009-08-17,2009-08-20,4,35.2,34.7,2009
Formigine,medium,036015,34467,2011-08-18,2011-08-25,8,36.2,35.5,2011
Formigine,medium,036015,34467,2012-06-16,2012-06-21,6,35.1,33.4,2012
Formigine,medium,036015,34467,2012-06-28,2012-07-01,4,36.0,34.9,2012
Formigine,medium,036015,34467,2012-08-17,2012-08-24,8,37.3,35.6,2012
Formigine,medium,036015,34467,2013-08-02,2013-08-06,5,37.4,37.2,2013
Formigine,medium,036015,34467,2014-06-07,2014-06-11,5,33.2,32.5,2014
Formigine,medium,036015,34467,2015-07-02,2015-07-07,6,34.9,33.8,2015
Formigine,medium,036015,34467,2015-07-15,2015-07-22,8,36.0,35.4,2015
Formigine,medium,036015,34467,2017-05-27,2017-06-02,7,31.8,31.1,2017
Formigine,medium,036015,34467,2017-06-09,2017-06-13,5,35.0,33.0,2017
Formigine,medium,036015,34467,2017-06-19,2017-06-23,5,37.0,35.7,2017
Formigine,medium,036015,34467,2017-07-04,2017-07-09,6,37.2,35.6,2017
Formigine,medium,036015,34467,2017-07-30,2017-08-04,6,41.0,39.3,2017
Formigine,medium,036015,34467,2019-06-23,2019-06-27,5,37.7,34.9,2019
Formigine,medium,036015,34467,2019-06-29,2019-07-01,3,35.2,34.3,2019
Formigine,medium,036015,34467,2020-07-29,2020-07-31,3,36.2,35.5,2020
Formigine,medium,036015,34467,2020-08-19,2020-08-21,3,36.7,35.2,2020
Formigine,medium,036015,34467,2021-06-17,2021-06-23,7,34.0,32.9,2021
Formigine,medium,036015,34467,2021-06-26,2021-06-28,3,34.4,33.9,2021
Formigine,medium,036015,34467,2021-07-05,2021-07-07,3,36.8,35.0,2021
Formigine,medium,036015,34467,2021-08-10,2021-08-15,6,38.0,36.5,2021
Formigine,medium,036015,34467,2022-05-19,2022-05-22,4,31.1,30.5,2022
Formigine,medium,036015,34467,2022-06-14,2022-06-21,8,36.2,33.4,2022
Formigine,medium,036015,34467,2022-06-23,2022-06-26,4,35.6,33.6,2022
Formigine,medium,036015,34467,2022-06-30,2022-07-04,5,36.3,34.7,2022
Formigine,medium,036015,34467,2022-07-18,2022-07-24,7,38.6,36.5,2022
Formigine,medium,036015,34467,2022-08-03,2022-08-05,3,37.5,36.8,2022
Formigine,medium,036015,34467,2023-07-15,2023-07-18,4,36.0,35.5,2023
Formigine,medium,036015,34467,2023-08-19,2023-08-25,7,37.2,36.0,2023
Formigine,medium,036015,34467,2024-08-29,2024-08-31,3,32.8,32.8,2024
Formigine,medium,036015,34467,2025-05-30,2025-06-02,4,31.7,30.9,2025
Formigine,medium,036015,34467,2025-06-10,2025-06-14,5,34.9,33.4,2025
Formigine,medium,036015,34467,2025-06-22,2025-07-03,12,36.0,34.6,2025
Formigine,medium,036015,34467,2025-08-08,2025-08-16,9,36.6,35.5,2025
Campogalliano,small,036003,8504,1983-07-25,1983-07-28,4,38.6,37.6,1983
Campogalliano,small,036003,8504,1987-09-12,1987-09-14,3,31.3,31.2,1987
Campogalliano,small,036003,8504,1987-09-16,1987-09-18,3,32.3,32.1,1987
Campogalliano,small,036003,8504,1991-07-04,1991-07-07,4,34.0,33.8,1991
Campogalliano,small,036003,8504,1992-08-06,1992-08-08,3,35.5,35.4,1992
Campogalliano,small,036003,8504,1992-08-18,1992-08-20,3,34.6,34.2,1992
Campogalliano,small,036003,8504,1992-08-25,1992-08-28,4,33.9,33.6,1992
Campogalliano,small,036003,8504,1994-07-02,1994-07-04,3,34.4,33.8,1994
Campogalliano,small,036003,8504,1996-06-06,1996-06-12,7,33.5,32.1,1996
Campogalliano,small,036003,8504,1998-06-02,1998-06-05,4,32.8,31.2,1998
Campogalliano,small,036003,8504,1998-06-25,1998-06-27,3,33.6,33.1,1998
Campogalliano,small,036003,8504,1998-08-08,1998-08-13,6,36.6,35.8,1998
Campogalliano,small,036003,8504,1999-05-29,1999-06-02,5,33.0,31.4,1999
Campogalliano,small,036003,8504,1999-07-02,1999-07-04,3,34.5,34.0,1999
Campogalliano,small,036003,8504,2000-06-02,2000-06-04,3,31.2,30.7,2000
Campogalliano,small,036003,8504,2000-08-18,2000-08-22,5,34.7,34.4,2000
Campogalliano,small,036003,8504,2001-05-27,2001-05-29,3,31.1,30.5,2001
Campogalliano,small,036003,8504,2002-06-13,2002-06-23,11,36.2,34.1,2002
Campogalliano,small,036003,8504,2003-05-05,2003-05-07,3,29.8,29.1,2003
Campogalliano,small,036003,8504,2003-06-04,2003-06-14,11,34.9,32.8,2003
Campogalliano,small,036003,8504,2003-06-22,2003-06-25,4,35.5,34.3,2003
Campogalliano,small,036003,8504,2003-08-03,2003-08-06,4,37.2,36.0,2003
Campogalliano,small,036003,8504,2003-08-08,2003-08-13,6,37.4,36.4,2003
Campogalliano,small,036003,8504,2004-06-08,2004-06-10,3,33.5,32.4,2004
Campogalliano,small,036003,8504,2005-05-27,2005-05-29,3,31.4,30.9,2005
