city,population,lat,lon,bundesland
Aitrang,2085,47.816666666,10.533333333,Bayern
Partenstein,2732,50.05,9.516666666,Bayern
Ohlstadt,3368,47.633333333,11.233333333,Bayern
Unterwössen,3716,47.733333333,12.466666666,Bayern
Adelsried,2610,48.416666666,10.716666666,Bayern
Winterrieden,979,48.116666666,10.216666666,Bayern
Bibertal,4967,48.4,10.2,Bayern
Jachenau,787,47.6,11.433333333,Bayern
Castell,862,49.75,10.333333333,Bayern
Megesheim,854,48.933333333,10.65,Bayern
Memmelsdorf,8822,49.932777777,10.953333333,Bayern
Lechbruck am See,2844,47.70162,10.79493,Bayern
Habach,1199,47.733333333,11.283333333,Bayern
Sommerach,1473,49.828888888,10.204444444,Bayern
Wielenbach,3385,47.874444444,11.157777777,Bayern
Paunzhausen,1605,48.483333333,11.566666666,Bayern
Eurasburg,1908,48.333333333,11.083333333,Bayern
Dietersheim,2182,49.5575,10.54,Bayern
Kirchheim,2301,49.65,9.866666666,Bayern
Breitenberg,2000,48.703888888,13.794166666,Bayern
Mainaschaff,9112,49.983333333,9.083333333,Bayern
Bad Feilnbach,8512,47.77465,12.00711,Bayern
Bubesheim,1562,48.433333333,10.25,Bayern
Pliening,5982,48.2,11.8,Bayern
Großaitingen,5339,48.228333333,10.781388888,Bayern
Unterammergau,1619,47.6,11.033333333,Bayern
Alerheim,1754,48.85,10.616666666,Bayern
Grainet,2478,48.8,13.65,Bayern
Geroldshausen,1369,49.683333333,9.9,Bayern
Roßhaupten,2295,47.65,10.716666666,Bayern
Weyarn,3921,47.866666666,11.8,Bayern
Windach,3874,48.0642,11.0407,Bayern
Rottenbuch,1817,47.734722222,10.966666666,Bayern
Obermichelbach,3249,49.530833333,10.91,Bayern
Mittelstetten,1727,48.25,11.1,Bayern
Rottendorf,5496,49.790555555,10.026666666,Bayern
Haag an der Amper,2956,48.4584,11.827961111,Bayern
Edelsfeld,1992,49.566666666,11.7,Bayern
Allmannshofen,970,48.611944444,10.809166666,Bayern
Aschau am Inn,3487,48.2,12.35,Bayern
Diespeck,3864,49.6,10.633333333,Bayern
Miltach,2363,49.15,12.766666666,Bayern
Schwaigen,642,47.616666666,11.15,Bayern
Oberottmarshausen,1785,48.233333333,10.85,Bayern
Sankt Oswald-Riedlhütte,2975,48.891752777,13.428538888,Bayern
Greußenheim,1624,49.816666666,9.766666666,Bayern
Bellenberg,4645,48.255,10.093611111,Bayern
Fürsteneck,841,48.716666666,13.466666666,Bayern
Thüngersheim,2716,49.878636111,9.841638888,Bayern
Aresing,3054,48.533333333,11.3,Bayern
Seeshaupt,3271,47.824444444,11.300833333,Bayern
Falkenstein,3504,49.097777777,12.486388888,Bayern
Wildpoldsried,2591,47.766666666,10.4,Bayern
Wiesthal,1238,50.033333333,9.433333333,Bayern
Bad Bayersoien,1292,47.683333333,11.0,Bayern
Nonnenhorn,1829,47.575277777,9.610277777,Bayern
Karlskron,5175,48.666666666,11.416666666,Bayern
Tauberrettersheim,814,49.494444444,9.936666666,Bayern
Eckersdorf,5064,49.932777777,11.501111111,Bayern
Leupoldsgrün,1208,50.283333333,11.8,Bayern
Redwitz an der Rodach,3416,50.171857,11.202024,Bayern
Holzkirchen (Würzburg),959,49.783333333,9.683333333,Bayern
Oberau,3109,47.559166666,11.138888888,Bayern
Neuhaus am Inn,3636,48.460555555,13.420277777,Bayern
Etzelwang,1412,49.533333333,11.583333333,Bayern
Kirchdorf an der Amper,3303,48.459419444,11.654380555,Bayern
Röttenbach,3503,49.151944444,11.018055555,Bayern
Moorenweis,4244,48.15,11.083333333,Bayern
Illesheim,962,49.466666666,10.383333333,Bayern
Anzing,4475,48.15,11.85,Bayern
Wettringen,996,49.25,10.15,Bayern
Klosterlechfeld,2983,48.15889,10.83056,Bayern
Saulgrub,1689,47.666111111,11.025555555,Bayern
Apfeldorf,1254,47.9,10.933333333,Bayern
Kammerstein,3071,49.283333333,10.966666666,Bayern
Hohenau,3327,48.85,13.488611111,Bayern
Wessobrunn,2268,47.883333333,11.033333333,Bayern
Runding,2275,49.216666666,12.766666666,Bayern
Großhabersdorf,4418,49.404166666,10.788055555,Bayern
Karlstein am Main,8125,50.046111111,9.023055555,Bayern
Neunkirchen,1433,49.706944444,9.399444444,Bayern
Niedernberg,4848,49.916666666,9.133333333,Bayern
Großweil,1585,47.683333333,11.3,Bayern
Ruderting,3144,48.653333333,13.408611111,Bayern
Leidersbach,4743,49.9,9.216666666,Bayern
Egglkofen,1320,48.4,12.45,Bayern
Puschendorf,2277,49.522777777,10.830555555,Bayern
Hohenbrunn,9018,48.05,11.7,Bayern
Sigmarszell,2968,47.589444,9.762222,Bayern
Gollhofen,918,49.56957,10.19225,Bayern
Mömlingen,4932,49.85,9.083333333,Bayern
Obermaiselstein,1034,47.445555555,10.241111111,Bayern
Aura an der Saale,877,50.164483,10.00738,Bayern
Mistelgau,3946,49.916666666,11.466666666,Bayern
Spatzenhausen,714,47.716666666,11.2,Bayern
Munningen,1728,48.916666666,10.583333333,Bayern
Haidmühle,1408,48.826666666,13.775277777,Bayern
Rechtmehring,2078,48.116666666,12.166666666,Bayern
Hiltenfingen,1650,48.166666666,10.716666666,Bayern
Kinsau,1050,47.883333333,10.916666666,Bayern
Waakirchen,5843,47.766666666,11.666666666,Bayern
Hohenkammer,2716,48.416666666,11.533333333,Bayern
Köditz,2409,50.331666666,11.848888888,Bayern
Ermershausen,534,50.208333333,10.626666666,Bayern
Wasserburg,3905,47.57,9.638333333,Bayern
Dammbach,1942,49.8584,9.3295,Bayern
Arnschwang,2048,49.272111111,12.815138888,Bayern
Hohenpeißenberg,3869,47.8,11.0,Bayern
Waldaschaff,4308,49.966666666,9.3,Bayern
Brannenburg,6917,47.733333333,12.1,Bayern
Beutelsbach,1225,48.551944444,13.113888888,Bayern
Eisenberg,1237,47.6,10.6,Bayern
Bischberg,6154,49.912298034,10.827650367,Bayern
Train,1881,48.733333333,11.833333333,Bayern
Lohkirchen,852,48.316666666,12.45,Bayern
Freudenberg,4123,49.483333333,11.983333333,Bayern
Lenggries,10143,47.680277777,11.573888888,Bayern
Friesenried,1585,47.874722222,10.533055555,Bayern
Petershausen,6721,48.410277777,11.470833333,Bayern
Burggen,1726,47.783333333,10.816666666,Bayern
Münsing,4397,47.9,11.366666666,Bayern
Antdorf,1379,47.75,11.3,Bayern
Stephanskirchen,10872,47.85,12.183333333,Bayern
Lamerdingen,2225,48.083333333,10.733333333,Bayern
Fischen im Allgäu,3362,47.45,10.266666666,Bayern
Großkarolinenfeld,7484,47.890833333,12.079722222,Bayern
Warngau,3819,47.833333333,11.733333333,Bayern
Priesendorf,1532,49.907607913,10.712170837,Bayern
Söchtenau,2754,47.933333333,12.233333333,Bayern
Pullenreuth,1593,49.916666666,12.0,Bayern
Ursensollen,3843,49.401111111,11.757777777,Bayern
Germaringen,4020,47.933333333,10.666666666,Bayern
Prutting,2936,47.9,12.2,Bayern
Rückersdorf,4766,49.5,11.25,Bayern
Mettenheim,3595,48.266666666,12.466666666,Bayern
Hattenhofen,1606,48.219722222,11.116666666,Bayern
Oberneukirchen,842,48.183333333,12.516666666,Bayern
Frensdorf,1079,49.81667,10.86667,Bayern
Missen-Wilhams,1540,47.6,10.116666666,Bayern
Langenbach,4110,48.433333333,11.85,Bayern
Tutzing,9960,47.908888888,11.281388888,Bayern
Horgau,3006,48.4,10.683333333,Bayern
Niederfüllbach,1487,50.22,10.991944444,Bayern
Feldkirchen-Westerham,11138,47.9,11.85,Bayern
Krailling,7895,48.1,11.4,Bayern
Rimsting,4059,47.878611111,12.337777777,Bayern
Riedering,5587,47.833333333,12.2,Bayern
Reichersbeuern,2487,47.766666666,11.633333333,Bayern
Biessenhofen,4308,47.833333333,10.633333333,Bayern
Bockhorn,4216,48.316666666,11.983333333,Bayern
Flintsbach am Inn,3095,47.716666666,12.133333333,Bayern
Pürgen,3661,48.025277777,10.921666666,Bayern
Böbing,1909,47.75,10.983333333,Bayern
Pilsach,2960,49.316666666,11.5,Bayern
Margetshöchheim,3159,49.833333333,9.85,Bayern
Rott,1763,47.9,10.966666666,Bayern
Buxheim,3741,48.804722222,11.291666666,Bayern
Weißenbrunn,2808,50.2,11.346388888,Bayern
Schondorf am Ammersee,4137,48.050833333,11.091388888,Bayern
Michelau in Oberfranken,6168,50.166666666,11.116666666,Bayern
Hummeltal,2460,49.890277777,11.510277777,Bayern
Kalchreuth,3033,49.566666666,11.133333333,Bayern
Rieden am Forggensee,1408,47.616666666,10.716666666,Bayern
Hurlach,2049,48.116666666,10.816666666,Bayern
Petersaurach,5051,49.309444444,10.7475,Bayern
Schwifting,1027,48.045555555,10.928611111,Bayern
Fuchstal,4230,47.933333333,10.816666666,Bayern
Mengkofen,6092,48.716666666,12.433333333,Bayern
Wildsteig,1344,47.7,10.95,Bayern
Rudelzhausen,3498,48.583333333,11.766666666,Bayern
Eggenthal,1456,47.916666666,10.516666666,Bayern
Q540876,7136,49.30044,11.07996,Bayern
Hausham,8444,47.752233333,11.836997222,Bayern
Neusitz,2071,49.366666666,10.216666666,Bayern
Chamerau,2576,49.2,12.75,Bayern
Thaining,1103,47.973611111,10.9575,Bayern
Obermeitingen,1781,48.146944444,10.807222222,Bayern
Penzing,4305,48.072222222,10.927777777,Bayern
Gundremmingen,1394,48.5,10.4,Bayern
Kleinostheim,8431,50.0,9.066666666,Bayern
Schwaig bei Nürnberg,9089,49.469166666,11.200833333,Bayern
Aletshausen,1221,48.2,10.383333333,Bayern
Thundorf in Unterfranken,986,50.183333333,10.316666666,Bayern
Erdweg,6294,48.316666666,11.3,Bayern
Baisweil,1388,47.95,10.55,Bayern
Mespelbrunn,2283,49.916666666,9.283333333,Bayern
Sengenthal,4112,49.231944444,11.462222222,Bayern
Mainstockheim,2010,49.772777777,10.151944444,Bayern
Huglfing,2914,47.766666666,11.166666666,Bayern
Philippsreut,605,48.866666666,13.683333333,Bayern
Wilburgstetten,2140,49.028055555,10.391944444,Bayern
Feldafing,4386,47.946019444,11.293261111,Bayern
Schalkham,915,48.489166666,12.4175,Bayern
Poppenricht,3389,49.475555555,11.799444444,Bayern
Karlshuld,6104,48.683333333,11.3,Bayern
Offenhausen,1587,49.45,11.416666666,Bayern
Pforzen,2420,47.933333333,10.616666666,Bayern
Speinshart,1135,49.786944444,11.820833333,Bayern
Prittriching,2672,48.2,10.916666666,Bayern
Erlenbach bei Marktheidenfeld,2465,49.816666666,9.633333333,Bayern
Hartenstein,1468,49.595833333,11.523888888,Bayern
Reichling,1711,47.916666666,10.933333333,Bayern
Deiningen,1851,48.866666666,10.566666666,Bayern
Pfronten,8449,47.583333333,10.55,Bayern
Langenpreising,2938,48.433333333,11.966666666,Bayern
Rattenberg,1696,49.0875,12.751111111,Bayern
Laudenbach,1538,49.745833333,9.176111111,Bayern
Wörth,4483,48.233333333,11.9,Bayern
Egglham,2353,48.533333333,13.066666666,Bayern
Fichtelberg,1784,49.999444444,11.851388888,Bayern
Pähl,2608,47.9,11.183333333,Bayern
Höslwang,1258,47.954166666,12.329722222,Bayern
Rott am Inn,4257,47.982777777,12.1275,Bayern
Weng,1492,48.666666666,12.383333333,Bayern
Neuendorf,817,50.0325,9.643888888,Bayern
Prem,972,47.683333333,10.8,Bayern
Trunkelsberg,1772,48.0,10.216666666,Bayern
Hawangen,1304,47.966666666,10.266666666,Bayern
Neufahrn in Niederbayern,4538,48.733333333,12.183333333,Bayern
Viereth-Trunstadt,3646,49.922777777,10.776944444,Bayern
Kolitzheim,5775,49.916666666,10.233333333,Bayern
Bidingen,1898,47.833333333,10.733333333,Bayern
Bastheim,2039,50.4,10.2,Bayern
Rattiszell,1548,49.033333333,12.666666666,Bayern
Postmünster,2460,48.416666666,12.9,Bayern
Lengenwang,1531,47.7,10.6,Bayern
Ebnath,1270,49.95,11.916666666,Bayern
Walsdorf,2683,49.866666666,10.783333333,Bayern
Heustreu,1318,50.35,10.25,Bayern
Vorra,1719,49.556388888,11.492777777,Bayern
Rettenbach,1726,48.466666666,10.35,Bayern
Pleß,923,48.1,10.15,Bayern
Nordheim vor der Rhön,1062,50.483333333,10.183333333,Bayern
Bergrheinfeld,5467,50.0,10.166666666,Bayern
Leutenbach,1656,49.713055555,11.172222222,Bayern
Hunderdorf,3386,48.95,12.733333333,Bayern
Kammlach,1902,48.05,10.416666666,Bayern
Samerberg,2895,47.783333333,12.216666666,Bayern
Holzgünz,1457,48.025277777,10.258333333,Bayern
Johanniskirchen,2478,48.533333333,12.95,Bayern
Trausnitz,949,49.516666666,12.266666666,Bayern
Lisberg,1708,49.880555555,10.729444444,Bayern
Egling an der Paar,2451,48.186666666,10.977777777,Bayern
Saaldorf-Surheim,5600,47.870277777,12.929722222,Bayern
Schlehdorf,1319,47.655,11.313333333,Bayern
Dietersburg,3131,48.492777777,12.925,Bayern
Steinach,3323,48.95,12.616666666,Bayern
Heretsried,1039,48.466666666,10.733333333,Bayern
Georgensgmünd,6944,49.183333333,11.0,Bayern
Lülsfeld,826,49.866666666,10.333333333,Bayern
Geldersheim,2901,50.05,10.15,Bayern
Herbstadt,615,50.333333333,10.5,Bayern
Spiegelau,3918,48.916666666,13.366666666,Bayern
Burgberg im Allgäu,3219,47.533333333,10.283333333,Bayern
Rimbach,1818,49.230833333,12.879444444,Bayern
Betzigau,3007,47.733333333,10.383333333,Bayern
Perkam,1624,48.857222222,12.436944444,Bayern
Friedenfels,1195,49.883333333,12.1025,Bayern
Strahlungen,976,50.283333333,10.233333333,Bayern
Dittelbrunn,7598,50.075555555,10.220833333,Bayern
Burglauer,1758,50.266666666,10.183333333,Bayern
Wattendorf,636,50.033333333,11.133333333,Bayern
Hollstadt,1431,50.35,10.3,Bayern
Schwebheim,4187,49.997222222,10.245833333,Bayern
Gerach,1036,50.030767941,10.807543751,Bayern
Woringen,2200,47.916666666,10.2,Bayern
Kemmern,2545,49.95,10.866666666,Bayern
Gleiritsch,636,49.5,12.333333333,Bayern
Aubstadt,734,50.333333333,10.433333333,Bayern
Salching,2829,48.816666666,12.566666666,Bayern
Untrasried,1702,47.833333333,10.383333333,Bayern
Hohenroth,3591,50.316666666,10.183333333,Bayern
Sankt Wolfgang,4594,48.216666666,12.133333333,Bayern
Wackersberg,3702,47.733333333,11.55,Bayern
Sennfeld,4533,50.04,10.26,Bayern
Höchstädt im Fichtelgebirge,1055,50.1,12.083333333,Bayern
Gablingen,4955,48.45,10.816666666,Bayern
Sankt Englmar,1958,49.0,12.816666666,Bayern
Niederlauer,1707,50.2961088,10.1789891,Bayern
Niederwinkling,2964,48.883333333,12.8,Bayern
Steinberg am See,1996,49.275833333,12.181111111,Bayern
Villenbach,1326,48.516666666,10.616666666,Bayern
Schwanfeld,1749,49.916666666,10.133333333,Bayern
Donnersdorf,1991,49.966666666,10.416666666,Bayern
Heimertingen,1902,48.033333333,10.15,Bayern
Hebertsfelden,3765,48.4,12.816666666,Bayern
Lengdorf,2777,48.266666666,12.05,Bayern
Kühlenthal,872,48.566666666,10.816666666,Bayern
Unsleben,951,50.383333333,10.266666666,Bayern
Schonungen,7779,50.05,10.316666666,Bayern
Kirchhaslach,1349,48.15,10.3,Bayern
Krummennaab,1432,49.831111111,12.100277777,Bayern
Alesheim,965,49.05,10.866666666,Bayern
Stallwang,1462,49.05,12.666666666,Bayern
Wörth an der Isar,3280,48.623,12.339438888,Bayern
Lutzingen,975,48.65,10.55,Bayern
Poppenhausen,4491,50.1,10.15,Bayern
Windberg,1116,48.95,12.75,Bayern
Rödelmaier,964,50.316666666,10.283333333,Bayern
Litzendorf,6307,49.9,11.0,Bayern
Gaißach,3141,47.75,11.583333333,Bayern
Langenfeld,1056,49.616666666,10.516666666,Bayern
Breitengüßbach,4524,49.9717,10.88904,Bayern
Rettenberg,4640,47.583333333,10.3,Bayern
Walpertskirchen,2190,48.25,11.966666666,Bayern
Pechbrunn,1311,49.966666666,12.166666666,Bayern
Waldbrunn,2919,49.75861,9.80361,Bayern
Willmars,557,50.5,10.25,Bayern
Lauter,1203,49.966666666,10.783333333,Bayern
Raitenbuch,1236,49.014722222,11.126388888,Bayern
Oberrieden,1252,48.1,10.433333333,Bayern
Hendungen,851,50.4,10.35,Bayern
Weihmichl,2521,48.6,12.05,Bayern
Dittenheim,1924,49.05,10.8,Bayern
Sachsen bei Ansbach,3688,49.283333333,10.65,Bayern
Neuenmarkt,2971,50.093888888,11.584166666,Bayern
Büchenbach,5429,49.266666666,11.066666666,Bayern
Wilhelmsthal,3521,50.308611111,11.371111111,Bayern
Gutenstetten,1325,49.61691,10.62938,Bayern
Simmershofen,969,49.531388888,10.124444444,Bayern
Thyrnau,4267,48.615,13.536944444,Bayern
Glashütten,1362,49.888888888,11.448611111,Bayern
Niederalteich,1773,48.766666666,13.016666666,Bayern
Münchsteinach,1465,49.638611111,10.595833333,Bayern
Bindlach,7323,49.981111111,11.611388888,Bayern
Maihingen,1245,48.928055555,10.498055555,Bayern
Oberickelsheim,736,49.6,10.116666666,Bayern
Kirchheim bei München,13094,48.17656,11.75563,Bayern
Oberhaching,13900,48.016666666,11.583333333,Bayern
Gräfendorf,1317,50.116666666,9.75,Bayern
Untermerzbach,1640,50.129444444,10.86,Bayern
Hemmersheim,655,49.56273,10.09617,Bayern
Heimbuchenthal,2218,49.883333333,9.3,Bayern
Wonfurt,1980,50.016666666,10.466666666,Bayern
Heinersreuth,3790,49.9675,11.5325,Bayern
Bieberehren,877,49.515555555,10.007777777,Bayern
Rüdenau,730,49.711111111,9.180555555,Bayern
Großenseebach,2456,49.631388888,10.877222222,Bayern
Salzweg,6789,48.615833333,13.4825,Bayern
Haldenwang,2142,48.433333333,10.433333333,Bayern
Seybothenreuth,1302,49.883333333,11.716666666,Bayern
Höhenkirchen-Siegertsbrunn,11417,48.016666666,11.733333333,Bayern
Berngau,2627,49.252777777,11.399166666,Bayern
Trabitz,1341,49.801666666,11.895555555,Bayern
Niederschönenfeld,1508,48.716666666,10.916666666,Bayern
Gaukönigshofen,2611,49.633333333,10.0,Bayern
Steinsfeld,1253,49.416666666,10.216666666,Bayern
Nordendorf,2647,48.6,10.833333333,Bayern
Berg im Gau,1401,48.633333333,11.25,Bayern
Blindheim,1863,48.631666666,10.618611111,Bayern
Rain,2989,48.9,12.466666666,Bayern
Hofstetten,1932,48.016666666,10.966666666,Bayern
Markt Sulzberg,5169,47.666666666,10.349722222,Bayern
Scherstetten,1120,48.183333333,10.633333333,Bayern
Halblech,3611,47.633333333,10.816666666,Bayern
Hergatz,2475,47.65,9.833333333,Bayern
Nersingen,9839,48.428888888,10.121944444,Bayern
Perasdorf,523,48.95,12.8,Bayern
Schwabbruck,1023,47.825555555,10.836111111,Bayern
Ingenried,1115,47.816666666,10.783333333,Bayern
Eggstätt,2941,47.933333333,12.383333333,Bayern
Sommerkahl,1307,50.066666666,9.266666666,Bayern
Gilching,19296,48.110277777,11.301111111,Bayern
Breitenbrunn,2365,48.133333333,10.383333333,Bayern
Schonstett,1448,47.983333333,12.25,Bayern
Maierhöfen,1524,47.633333333,10.05,Bayern
Ebermannsdorf,2363,49.393055555,11.9375,Bayern
Großbardorf,947,50.266666666,10.366666666,Bayern
Wasserlosen,3374,50.094166666,10.030277777,Bayern
Veitshöchheim,9840,49.832777777,9.881666666,Bayern
Wallgau,1530,47.516666666,11.283333333,Bayern
Niedertaufkirchen,1454,48.333333333,12.55,Bayern
Eglfing,1141,47.733333333,11.183333333,Bayern
Jettenbach am Inn,720,48.166666666,12.383333333,Bayern
Lautrach,1260,47.897541666,10.117222222,Bayern
Schönau an der Brend,1190,50.38047791,10.1047554,Bayern
Bruck,1353,48.016666666,11.916666666,Bayern
Grünenbach,1578,47.616666666,10.016666666,Bayern
Kraftisried,935,47.783333333,10.466666666,Bayern
Eitting,3082,48.359722222,11.891944444,Bayern
Kirchdorf am Inn,5425,48.246666666,12.982777777,Bayern
Rattenkirchen,1057,48.25,12.316666666,Bayern
Oberostendorf,1537,47.933333333,10.75,Bayern
Georgenberg,1298,49.703611111,12.419722222,Bayern
Ettringen,3565,48.1,10.65,Bayern
Q589530,1040,50.366666666,10.45,Bayern
Obertaufkirchen,2743,48.266666666,12.283333333,Bayern
Unterpleichfeld,3243,49.866666666,10.05,Bayern
Wiesenfelden,3881,49.033333333,12.533333333,Bayern
Rohr,3789,49.333333333,10.883333333,Bayern
Aura im Sinngrund,947,50.166666666,9.566666666,Bayern
Oberstreu,1512,50.4,10.283333333,Bayern
Roggenburg,2863,48.27653,10.23028,Bayern
Langenneufnach,1894,48.265363888,10.605272222,Bayern
Langenmosen,1664,48.6,11.216666666,Bayern
Mistelbach,1518,49.916666666,11.516666666,Bayern
Grettstadt,4310,49.983333333,10.316666666,Bayern
Loitzendorf,628,49.083333333,12.65,Bayern
Wackersdorf,5398,49.316666666,12.183333333,Bayern
Riegsee,1287,47.7,11.233333333,Bayern
Sulzfeld,1791,50.266666666,10.4,Bayern
Bodolz,3020,47.572222222,9.661111111,Bayern
Vogtareuth,3308,47.95,12.183333333,Bayern
Bernbeuren,2495,47.738055555,10.778611111,Bayern
Sondheim vor der Rhön,920,50.466666666,10.166666666,Bayern
Ering,1850,48.3,13.15,Bayern
Wald,1173,47.716666666,10.55,Bayern
Hergensweiler,1912,47.616666666,9.766666666,Bayern
Sulzdorf an der Lederhecke,1095,50.233333333,10.566666666,Bayern
Schwabsoien,1453,47.833333333,10.833333333,Bayern
Griesstätt,2923,48.0,12.183333333,Bayern
Bad Alexandersbad,962,50.016666666,12.016666666,Bayern
Happurg,3772,49.493055555,11.471111111,Bayern
Stetten,1454,48.033333333,10.433333333,Bayern
Jengen,2638,48.0,10.733333333,Bayern
Gochsheim,6378,50.016666666,10.283333333,Bayern
Malgersdorf,1258,48.532222,12.746944,Bayern
Obersüßbach,1734,48.6,11.933333333,Bayern
Hohenfurch,1691,47.85,10.9,Bayern
Oberbergkirchen,1724,48.306177777,12.387022222,Bayern
Bergheim,1984,48.766666666,11.266666666,Bayern
Kulmain,2260,49.892341666,11.899147222,Bayern
Gestratz,1290,47.65,9.983333333,Bayern
Reichertsheim,1695,48.2,12.283333333,Bayern
Blaichach,5794,47.543611111,10.258611111,Bayern
Weichs,3595,48.383333333,11.416666666,Bayern
Salz,2348,50.3,10.216666666,Bayern
Wittibreut,1988,48.329166666,12.987222222,Bayern
Irlbach,1149,48.85,12.75,Bayern
Niederwerrn,8381,50.066666666,10.183055555,Bayern
Pöcking,5617,47.966666666,11.3,Bayern
Bayerbach,1706,48.416666666,13.15,Bayern
Görisried,1382,47.7,10.5,Bayern
Simmelsdorf,3386,49.6,11.35,Bayern
Julbach,2402,48.255,12.959166666,Bayern
Röslau,2076,50.084722222,11.973888888,Bayern
Westerheim,2292,48.016666666,10.3,Bayern
Kümmersbruck,9861,49.416666666,11.883333333,Bayern
Mauerstetten,3285,47.8920369,10.6702271,Bayern
Michelau im Steigerwald,1150,49.899722222,10.433055555,Bayern
Großeibstadt,1058,50.3,10.416666666,Bayern
Rammingen,1592,48.066666666,10.583333333,Bayern
Wang,2551,48.496111111,11.938333333,Bayern
Bergkirchen,7856,48.25,11.366666666,Bayern
Halfing,2836,47.95202,12.276253,Bayern
Geratskirchen,862,48.333333333,12.666666666,Bayern
Osterzell,737,47.878888888,10.744166666,Bayern
Buttenheim,3719,49.803611111,11.031666666,Bayern
Thanstein,1012,49.383333333,12.466666666,Bayern
Gallmersgarten,819,49.45,10.266666666,Bayern
Weidhausen bei Coburg,3171,50.203538888,11.140061111,Bayern
Wolfertschwenden,2110,47.892777777,10.266666666,Bayern
Scheuring,1967,48.166666666,10.9,Bayern
Dingolshausen,1419,49.9,10.4,Bayern
Sonnefeld,4527,50.216666666,11.116666666,Bayern
Niederrieden,1585,48.05,10.183333333,Bayern
Itzgrund,2363,50.124688888,10.878830555,Bayern
